_id,bin_id,sort_order,show_when_empty,retained,is_anonymously_matched,chat_end_time,anon_has_been_reported,anon_chat_has_been_rated,anon_chat_session_uuid,anon_friending_initiated
341,targaryenfirecant_mkk@talk.kik.com,1654278010602,0,0,0,0,0,0,0,0
342,aubrey.4bc_s7o@talk.kik.com,1654278010098,0,0,0,0,0,0,0,0
343,hai_8_gx1@talk.kik.com,1654278011682,0,0,0,0,0,0,0,0
344,abctucker_u7c@talk.kik.com,1654278012222,0,0,0,0,0,0,0,0
345,abatronthegreat_9p6@talk.kik.com,1654278012762,0,0,0,0,0,0,0,0
346,acestroker007_yky@talk.kik.com,1654278013302,0,0,0,0,0,0,0,0
347,cemgirl123_y82@talk.kik.com,1654278013842,0,0,0,0,0,0,0,0
348,niiiiiiiiiiiiiic_lyi@talk.kik.com,1654278014383,0,0,0,0,0,0,0,0
349,hfhhhfhfhh_r6z@talk.kik.com,1654278014922,0,0,0,0,0,0,0,0
350,adam.d66_oge@talk.kik.com,1654278015462,0,0,0,0,0,0,0,0
351,adam_project_700_ptg@talk.kik.com,1654278016542,0,0,0,0,0,0,0,0
352,adam_project_5_7v4@talk.kik.com,1654278017082,0,0,0,0,0,0,0,0
353,beastmod999_lje@talk.kik.com,1654279850741,0,0,0,0,0,0,0,0
354,adam_project_747_ezg@talk.kik.com,1654278017622,0,0,0,0,0,0,0,0
355,blazer1204_342@talk.kik.com,1654278018162,0,0,0,0,0,0,0,0
356,sirkontonthefirst_8hj@talk.kik.com,1654278018702,0,0,0,0,0,0,0,0
357,joeytheripper2_i7y@talk.kik.com,1654278019242,0,0,0,0,0,0,0,0
358,adora.blee_gqg@talk.kik.com,1654278019782,0,0,0,0,0,0,0,0
359,verttic_a126_509_8rs@talk.kik.com,1654278020322,0,0,0,0,0,0,0,0
360,phantomdarkmousy_q2v@talk.kik.com,1654278020862,0,0,0,0,0,0,0,0
361,agent_ej2002_cvw@talk.kik.com,1654278021402,0,0,0,0,0,0,0,0
362,alphawilliam360_v0p@talk.kik.com,1654278021942,0,0,0,0,0,0,0,0
363,thetranquility_avk@talk.kik.com,1654278022482,0,0,0,0,0,0,0,0
364,that.ptx.gurl_2m2@talk.kik.com,1654278023022,0,0,0,0,0,0,0,0
365,deathinvision2_dze@talk.kik.com,1654278023562,0,0,0,0,0,0,0,0
366,akari.13_txb@talk.kik.com,1654278024102,0,0,0,0,0,0,0,0
367,dirtygirl2404_7et@talk.kik.com,1654278024643,0,0,0,0,0,0,0,0
368,noctis199_i74@talk.kik.com,1654278025186,0,0,0,0,0,0,0,0
369,chibidetective_oot@talk.kik.com,1654278025726,0,0,0,0,0,0,0,0
370,arufafuzen_c8m@talk.kik.com,1654278026267,0,0,0,0,0,0,0,0
371,alaynagracee_qqo@talk.kik.com,1654278026806,0,0,0,0,0,0,0,0
372,albertdan19_0y0@talk.kik.com,1654278034313,0,0,0,0,0,0,0,0
373,odrmo_nw9@talk.kik.com,1654278027886,0,0,0,0,0,0,0,0
374,alext317_5q9@talk.kik.com,1654278028426,0,0,0,0,0,0,0,0
375,alexcart207_gin@talk.kik.com,1654278028966,0,0,0,0,0,0,0,0
376,alex9669g_qhz@talk.kik.com,1654278029506,0,0,0,0,0,0,0,0
377,alex_63rd_fpx@talk.kik.com,1654278030046,0,0,0,0,0,0,0,0
378,bitch5294_lrs@talk.kik.com,1654278134072,0,0,0,0,0,0,0,0
379,ar156159_fux@talk.kik.com,1654278232845,0,0,0,0,0,0,0,0
380,cannon2552_fiv@talk.kik.com,1654278031126,0,0,0,0,0,0,0,0
381,stealthblade_fzd@talk.kik.com,1654278031666,0,0,0,0,0,0,0,0
382,kironekogod_cqy@talk.kik.com,1654278032746,0,0,0,0,0,0,0,0
383,anime.life.forever._8qf@talk.kik.com,1654278033286,0,0,0,0,0,0,0,0
384,nymeria246_j5v@talk.kik.com,1654278033826,0,0,0,0,0,0,0,0
385,project_rage_p2397_ind@talk.kik.com,1654278034992,0,0,0,0,0,0,0,0
386,soraaaxx_776@talk.kik.com,1654278034906,0,0,0,0,0,0,0,0
387,roa_snipes_ijy@talk.kik.com,1654278035446,0,0,0,0,0,0,0,0
388,aliceinanimelandcx_22d@talk.kik.com,1654278035986,0,0,0,0,0,0,0,0
389,pastpossible_dkg@talk.kik.com,1654278036526,0,0,0,0,0,0,0,0
390,allyt312_ypk@talk.kik.com,1654278037066,0,0,0,0,0,0,0,0
391,mt.magee_khq@talk.kik.com,1654278037606,0,0,0,0,0,0,0,0
392,17leah17_0kp@talk.kik.com,1654278038146,0,0,0,0,0,0,0,0
393,curiousropebuny_xzx@talk.kik.com,1654278038688,0,0,0,0,0,0,0,0
394,zozote123_ujc@talk.kik.com,1654278039230,0,0,0,0,0,0,0,0
395,mandycandy46_p81@talk.kik.com,1654278039770,0,0,0,0,0,0,0,0
396,another.slut_r3g@talk.kik.com,1654278040310,0,0,0,0,0,0,0,0
397,moonlight3196_py7@talk.kik.com,1654278040850,0,0,0,0,0,0,0,0
398,msrightnow2018_p6r@talk.kik.com,1654278041390,0,0,0,0,0,0,0,0
399,xiabrine_cag@talk.kik.com,1654278041931,0,0,0,0,0,0,0,0
400,littlebabyceila_c4e@talk.kik.com,1654278042470,0,0,0,0,0,0,0,0
401,andrew.mason2015_sgg@talk.kik.com,1654278043010,0,0,0,0,0,0,0,0
402,lewdwritinggg_w99@talk.kik.com,1654278043554,0,0,0,0,0,0,0,0
403,ender311_dyk@talk.kik.com,1654278044094,0,0,0,0,0,0,0,0
404,andresafg94_8iv@talk.kik.com,1654278044634,0,0,0,0,0,0,0,0
405,andyhandy96_suv@talk.kik.com,1654278045175,0,0,0,0,0,0,0,0
406,fourlovestris_ppa@talk.kik.com,1654278045714,0,0,0,0,0,0,0,0
407,angel_girl7943_ed3@talk.kik.com,1654278046255,0,0,0,0,0,0,0,0
408,angieperez_019_v9z@talk.kik.com,1654278046794,0,0,0,0,0,0,0,0
409,seraph.z_z8d@talk.kik.com,1654278047874,0,0,0,0,0,0,0,0
410,anopendude_0ci@talk.kik.com,1654278048414,0,0,0,0,0,0,0,0
411,an0ther0nebitesdust_bol@talk.kik.com,1654278047910,0,0,0,0,0,0,0,0
412,hockeytony35_wwa@talk.kik.com,1654278049496,0,0,0,0,0,0,0,0
413,navi_premium172_n8c@talk.kik.com,1654278050452,0,0,0,0,0,0,0,0
414,girlslife_ku6@talk.kik.com,1654278050574,0,0,0,0,0,0,0,0
415,otaku.jay_bmw@talk.kik.com,1654278051114,0,0,0,0,0,0,0,0
416,alwaysready081_ubm@talk.kik.com,1654278051654,0,0,0,0,0,0,0,0
417,mrredditperson_gvs@talk.kik.com,1654278052194,0,0,0,0,0,0,0,0
418,someone.said.no_83g@talk.kik.com,1654278052734,0,0,0,0,0,0,0,0
419,thecrazygurl388_fi0@talk.kik.com,1654278053274,0,0,0,0,0,0,0,0
420,naughty_woman_knt@talk.kik.com,1654278053814,0,0,0,0,0,0,0,0
421,artic36_ygd@talk.kik.com,1654278054354,0,0,0,0,0,0,0,0
422,aryl.the.archer_y83@talk.kik.com,1654278054894,0,0,0,0,0,0,0,0
423,itsmeasshh_97t@talk.kik.com,1654278055434,0,0,0,0,0,0,0,0
424,darknesssilver_3z1@talk.kik.com,1654278057054,0,0,0,0,0,0,0,0
425,babexash_11i@talk.kik.com,1654278057594,0,0,0,0,0,0,0,0
426,ashlamareez_2j9@talk.kik.com,1654278057089,0,0,0,0,0,0,0,0
427,semilarge_0ku@talk.kik.com,1654278058674,0,0,0,0,0,0,0,0
428,ashleywiththebooty_y4n@talk.kik.com,1654278059214,0,0,0,0,0,0,0,0
429,good.girl32_sic@talk.kik.com,1654278058713,0,0,0,0,0,0,0,0
430,slayer1069_ha5@talk.kik.com,1654278060298,0,0,0,0,0,0,0,0
431,stevenquartzunivers_i7v@talk.kik.com,1654278060838,0,0,0,0,0,0,0,0
432,hi77788_pri@talk.kik.com,1654278061378,0,0,0,0,0,0,0,0
433,35_trueballers_only_3kf@talk.kik.com,1654278061918,0,0,0,0,0,0,0,0
434,ace_of_spades345_e8j@talk.kik.com,1654278062458,0,0,0,0,0,0,0,0
435,that.anime.gurl_q91@talk.kik.com,1654278063538,0,0,0,0,0,0,0,0
436,basicallyistupid_uq1@talk.kik.com,1654278064078,0,0,0,0,0,0,0,0
437,noodlesarf_d1u@talk.kik.com,1654278064618,0,0,0,0,0,0,0,0
438,lykan36_gju@talk.kik.com,1654278065158,0,0,0,0,0,0,0,0
439,sjh_brave_11__28r@talk.kik.com,1654278065698,0,0,0,0,0,0,0,0
440,death_note501_y4c@talk.kik.com,1654278066240,0,0,0,0,0,0,0,0
441,dracofire110_i45@talk.kik.com,1654278066778,0,0,0,0,0,0,0,0
442,flawlessmoon561_mbb@talk.kik.com,1654278067318,0,0,0,0,0,0,0,0
443,flawlessechos_ctw@talk.kik.com,1654278067858,0,0,0,0,0,0,0,0
444,ayichansama_dk2@talk.kik.com,1654278068398,0,0,0,0,0,0,0,0
445,pizzaandpizzamake_i4t@talk.kik.com,1654278068938,0,0,0,0,0,0,0,0
446,azuremoonlight_nga@talk.kik.com,1654278069478,0,0,0,0,0,0,0,0
447,__cloudsama_989@talk.kik.com,1654278070018,0,0,0,0,0,0,0,0
448,bwtalker_tg9@talk.kik.com,1654278070558,0,0,0,0,0,0,0,0
449,idek__username_6ca@talk.kik.com,1654278071098,0,0,0,0,0,0,0,0
450,ph0t0guru83_qf1@talk.kik.com,1654278071638,0,0,0,0,0,0,0,0
451,scoobydooshaggy1984_4ht@talk.kik.com,1654278180802,0,0,0,0,0,0,0,0
452,goosey179_6yt@talk.kik.com,1654278072720,0,0,0,0,0,0,0,0
453,flyingww_wlg@talk.kik.com,1654278073798,0,0,0,0,0,0,0,0
454,seanchoman09_o08@talk.kik.com,1654278074338,0,0,0,0,0,0,0,0
455,bad_josh14_bgz@talk.kik.com,1654278074878,0,0,0,0,0,0,0,0
456,dirtndust183_shv@talk.kik.com,1654278075419,0,0,0,0,0,0,0,0
457,mn_dude_oir@talk.kik.com,1654278075958,0,0,0,0,0,0,0,0
458,toldtale_k3t@talk.kik.com,1654278077038,0,0,0,0,0,0,0,0
459,idekmeigwelp_u51@talk.kik.com,1654278077578,0,0,0,0,0,0,0,0
460,littlekitten1019_u8s@talk.kik.com,1654278078119,0,0,0,0,0,0,0,0
461,gotoveshni_hc8@talk.kik.com,1654278078662,0,0,0,0,0,0,0,0
462,shadowfirekiller_c1k@talk.kik.com,1654278079203,0,0,0,0,0,0,0,0
463,vampteen1562_u0s@talk.kik.com,1654278079742,0,0,0,0,0,0,0,0
464,bigmouth221_wpn@talk.kik.com,1654278080282,0,0,0,0,0,0,0,0
465,erbody_haten_xfi@talk.kik.com,1654278080822,0,0,0,0,0,0,0,0
466,sammich35_eey@talk.kik.com,1654278081902,0,0,0,0,0,0,0,0
467,orso89_jcu@talk.kik.com,1654278082442,0,0,0,0,0,0,0,0
468,jaymacke86_5sl@talk.kik.com,1654278082982,0,0,0,0,0,0,0,0
469,babygurl102408_5dd@talk.kik.com,1654278084066,0,0,0,0,0,0,0,0
470,girly12098_c4z@talk.kik.com,1654278084606,0,0,0,0,0,0,0,0
471,bumpinit25_oxu@talk.kik.com,1654278085146,0,0,0,0,0,0,0,0
472,breadbuckets_rgi@talk.kik.com,1654278085687,0,0,0,0,0,0,0,0
473,jjc.12345_n89@talk.kik.com,1654278086226,0,0,0,0,0,0,0,0
474,benforrest1234_wml@talk.kik.com,1654278086766,0,0,0,0,0,0,0,0
475,bepuppylover11_jjm@talk.kik.com,1654278087306,0,0,0,0,0,0,0,0
476,grizzbaer93_mjj@talk.kik.com,1654278087847,0,0,0,0,0,0,0,0
477,drunkfuninthesun69_4mr@talk.kik.com,1654278088386,0,0,0,0,0,0,0,0
478,immatapthat12_xx8@talk.kik.com,1654278088926,0,0,0,0,0,0,0,0
479,bikerfreak97_le9@talk.kik.com,1654278090007,0,0,0,0,0,0,0,0
480,fenderbender231_iiz@talk.kik.com,1654278090546,0,0,0,0,0,0,0,0
481,tedythebear_92m@talk.kik.com,1654278091086,0,0,0,0,0,0,0,0
482,z_maxkilla_020@talk.kik.com,1654278091626,0,0,0,0,0,0,0,0
483,akamaru025_9ws@talk.kik.com,1654278092166,0,0,0,0,0,0,0,0
484,cody16303_9g0@talk.kik.com,1654278092706,0,0,0,0,0,0,0,0
485,mystogantheshadow_t6n@talk.kik.com,1654278093246,0,0,0,0,0,0,0,0
486,whis_pudin_opa@talk.kik.com,1654278093786,0,0,0,0,0,0,0,0
487,binsy_martin_kfh@talk.kik.com,1654278094326,0,0,0,0,0,0,0,0
488,bobbysand0192_mum@talk.kik.com,1654278094867,0,0,0,0,0,0,0,0
489,metallicarules0_mti@talk.kik.com,1654278095408,0,0,0,0,0,0,0,0
490,bringmethepringles_n35@talk.kik.com,1654278095946,0,0,0,0,0,0,0,0
491,greatdevious1_l9k@talk.kik.com,1654278096495,0,0,0,0,0,0,0,0
492,sexydupang_x53@talk.kik.com,1654278097034,0,0,0,0,0,0,0,0
493,brad753_i9y@talk.kik.com,1654278097574,0,0,0,0,0,0,0,0
494,l3rad5oo_8ao@talk.kik.com,1654278098118,0,0,0,0,0,0,0,0
495,bradmills9_w2n@talk.kik.com,1654278098658,0,0,0,0,0,0,0,0
496,firegecko009_fp5@talk.kik.com,1654278100280,0,0,0,0,0,0,0,0
497,terpbradon_dsv@talk.kik.com,1654278100819,0,0,0,0,0,0,0,0
498,brandonweeb_8yu@talk.kik.com,1654278101362,0,0,0,0,0,0,0,0
499,braun804_1io@talk.kik.com,1654278102442,0,0,0,0,0,0,0,0
500,thegrimr3aper._126@talk.kik.com,1654278102982,0,0,0,0,0,0,0,0
501,studlycoguy_7dz@talk.kik.com,1654278102478,0,0,0,0,0,0,0,0
502,brian_felter_pke@talk.kik.com,1654278104062,0,0,0,0,0,0,0,0
503,brianshnidt_xx1@talk.kik.com,1654278104603,0,0,0,0,0,0,0,0
504,xxdirewolvesxx_xp1@talk.kik.com,1654278105143,0,0,0,0,0,0,0,0
505,onelovetwomouthsyay_4v3@talk.kik.com,1654278105682,0,0,0,0,0,0,0,0
506,kaneki.ghoul.rize_he6@talk.kik.com,1654278106222,0,0,0,0,0,0,0,0
507,brie3crossaz_120@talk.kik.com,1654278106762,0,0,0,0,0,0,0,0
508,wildone37920_17p@talk.kik.com,1654278107302,0,0,0,0,0,0,0,0
509,swagmane214_nh1@talk.kik.com,1654278107842,0,0,0,0,0,0,0,0
510,bryanlaw60_u0m@talk.kik.com,1654278108382,0,0,0,0,0,0,0,0
511,whitedaddy84_xmh@talk.kik.com,1654278108922,0,0,0,0,0,0,0,0
512,yuri1688_yfc@talk.kik.com,1654278109462,0,0,0,0,0,0,0,0
513,esperanzalove13_dcg@talk.kik.com,1654278110002,0,0,0,0,0,0,0,0
514,forza29_eds@talk.kik.com,1654278110542,0,0,0,0,0,0,0,0
515,schadowfall_5ub@talk.kik.com,1654278111082,0,0,0,0,0,0,0,0
516,brickbees123_hut@talk.kik.com,1654278111622,0,0,0,0,0,0,0,0
517,arveehere_lxc@talk.kik.com,1654278112162,0,0,0,0,0,0,0,0
518,destralhorror_jnn@talk.kik.com,1654278112702,0,0,0,0,0,0,0,0
519,dqboy2_n3r@talk.kik.com,1654278113246,0,0,0,0,0,0,0,0
520,cdogg_86_uq5@talk.kik.com,1654278114330,0,0,0,0,0,0,0,0
521,miley_uy4@talk.kik.com,1654278114870,0,0,0,0,0,0,0,0
522,bignthick135_959@talk.kik.com,1654278451549,0,0,0,0,0,0,0,0
523,chandler_studios_qt2@talk.kik.com,1654278115950,0,0,0,0,0,0,0,0
524,lilsmokekid_wlf@talk.kik.com,1654278116490,0,0,0,0,0,0,0,0
525,c_l9976_sa6@talk.kik.com,1654278117030,0,0,0,0,0,0,0,0
526,wolfgang2213_qu0@talk.kik.com,1654278117570,0,0,0,0,0,0,0,0
527,trulyunknown__8dx@talk.kik.com,1654278118112,0,0,0,0,0,0,0,0
528,callie8930_048@talk.kik.com,1654278118650,0,0,0,0,0,0,0,0
529,camoran1_4y3@talk.kik.com,1654278119730,0,0,0,0,0,0,0,0
530,cameronz87_1ys@talk.kik.com,1654278120270,0,0,0,0,0,0,0,0
531,thatcanadian93_l6d@talk.kik.com,1654278121350,0,0,0,0,0,0,0,0
532,candigrl13_l7r@talk.kik.com,1654278121890,0,0,0,0,0,0,0,0
533,pirates.life777_oww@talk.kik.com,1654278122970,0,0,0,0,0,0,0,0
534,cardinalhawks78_i9w@talk.kik.com,1654278123514,0,0,0,0,0,0,0,0
535,verusvulpes_z18@talk.kik.com,1654278124054,0,0,0,0,0,0,0,0
536,masterlynxslayer_1de@talk.kik.com,1654278124598,0,0,0,0,0,0,0,0
537,altrain42_xnu@talk.kik.com,1654278125138,0,0,0,0,0,0,0,0
538,lilmonster111505_jgq@talk.kik.com,1654278125678,0,0,0,0,0,0,0,0
539,furryman69_wpc@talk.kik.com,1654278126218,0,0,0,0,0,0,0,0
540,tlove1323_80v@talk.kik.com,1654278126758,0,0,0,0,0,0,0,0
541,ceex0x_pti@talk.kik.com,1654278127298,0,0,0,0,0,0,0,0
542,cerisakura_blg@talk.kik.com,1654278127838,0,0,0,0,0,0,0,0
543,tgg352_qgh@talk.kik.com,1654278128378,0,0,0,0,0,0,0,0
544,fappinghyena_r8l@talk.kik.com,1654278128918,0,0,0,0,0,0,0,0
545,chaosnostalgic_iah@talk.kik.com,1654278130002,0,0,0,0,0,0,0,0
546,dollplayhouse_dw9@talk.kik.com,1654278130542,0,0,0,0,0,0,0,0
547,funnyfynn78_n7a@talk.kik.com,1654278131082,0,0,0,0,0,0,0,0
548,stefan5yo_yv2@talk.kik.com,1654278131622,0,0,0,0,0,0,0,0
549,charlie13man_qqr@talk.kik.com,1654278132162,0,0,0,0,0,0,0,0
550,glichyred_gbq@talk.kik.com,1654278133247,0,0,0,0,0,0,0,0
551,irishtyrant_8gi@talk.kik.com,1654278133787,0,0,0,0,0,0,0,0
552,freakyfreak_16_u73@talk.kik.com,1654278134326,0,0,0,0,0,0,0,0
553,911brat_zer@talk.kik.com,1654278134868,0,0,0,0,0,0,0,0
554,xbrokenxx__gmo@talk.kik.com,1654278135406,0,0,0,0,0,0,0,0
555,17_wolf_17_nm2@talk.kik.com,1654278135950,0,0,0,0,0,0,0,0
556,chiechie024_bht@talk.kik.com,1654278136490,0,0,0,0,0,0,0,0
557,shinest_diamond._vup@talk.kik.com,1654278137030,0,0,0,0,0,0,0,0
558,swagmaster1._1v7@talk.kik.com,1654278137570,0,0,0,0,0,0,0,0
559,iichopsii_put@talk.kik.com,1654278138110,0,0,0,0,0,0,0,0
560,jackdatipper92_0q0@talk.kik.com,1654278138650,0,0,0,0,0,0,0,0
561,cyogi_57h@talk.kik.com,1654278139190,0,0,0,0,0,0,0,0
562,popwhisper182_jdn@talk.kik.com,1654278140270,0,0,0,0,0,0,0,0
563,drummer6473_tfk@talk.kik.com,1654278140811,0,0,0,0,0,0,0,0
564,imbaduknowit_pd8@talk.kik.com,1654278141350,0,0,0,0,0,0,0,0
565,christian.63_5ez@talk.kik.com,1654278141890,0,0,0,0,0,0,0,0
566,christianhammers_s7m@talk.kik.com,1654278142431,0,0,0,0,0,0,0,0
567,beginningoflifeln_1wu@talk.kik.com,1654278142970,0,0,0,0,0,0,0,0
568,rwby.rosaline_6kx@talk.kik.com,1654278143510,0,0,0,0,0,0,0,0
569,hyperionoflight6122_g8b@talk.kik.com,1654278144050,0,0,0,0,0,0,0,0
570,arandomusername09_kck@talk.kik.com,1654278144591,0,0,0,0,0,0,0,0
571,broca27_nyi@talk.kik.com,1654278145130,0,0,0,0,0,0,0,0
572,d.coldest_46y@talk.kik.com,1654278145670,0,0,0,0,0,0,0,0
573,mechanicaltaco5_m4y@talk.kik.com,1654278146210,0,0,0,0,0,0,0,0
574,codfish2424_ozf@talk.kik.com,1654278146750,0,0,0,0,0,0,0,0
575,callmetime_bxr@talk.kik.com,1654278147290,0,0,0,0,0,0,0,0
576,aint_a_big_deal_hbs@talk.kik.com,1654278147830,0,0,0,0,0,0,0,0
577,chismachine_x8j@talk.kik.com,1654278148370,0,0,0,0,0,0,0,0
578,gamerbwddad_c00@talk.kik.com,1654278148910,0,0,0,0,0,0,0,0
579,connellmac_twb@talk.kik.com,1654278149450,0,0,0,0,0,0,0,0
580,mrirish725_i3l@talk.kik.com,1654278149990,0,0,0,0,0,0,0,0
581,millie_boo1149_9q3@talk.kik.com,1654278151070,0,0,0,0,0,0,0,0
582,spike_the_hedgehog_x_umz@talk.kik.com,1654278151610,0,0,0,0,0,0,0,0
583,craigboy7627_q89@talk.kik.com,1654278152694,0,0,0,0,0,0,0,0
584,black_scott_19o@talk.kik.com,1654278153234,0,0,0,0,0,0,0,0
585,deadlord_shadowscar_tp9@talk.kik.com,1654278154854,0,0,0,0,0,0,0,0
586,crissycraze_38w@talk.kik.com,1654278155394,0,0,0,0,0,0,0,0
587,xjdjdxjd_amx@talk.kik.com,1654278155934,0,0,0,0,0,0,0,0
588,blairsvegas_pk7@talk.kik.com,1654278415778,0,0,0,0,0,0,0,0
589,shywelshgirl1_cs2@talk.kik.com,1654278157554,0,0,0,0,0,0,0,0
590,nearlythere225_su3@talk.kik.com,1654278158094,0,0,0,0,0,0,0,0
591,natsudragnee_igu@talk.kik.com,1654278158636,0,0,0,0,0,0,0,0
592,tickingcurtain_97o@talk.kik.com,1654278159174,0,0,0,0,0,0,0,0
593,datdudedk04_rqg@talk.kik.com,1654278160798,0,0,0,0,0,0,0,0
594,polaris.x_yjn@talk.kik.com,1654278161878,0,0,0,0,0,0,0,0
595,i_countsenpai_pve@talk.kik.com,1654278162418,0,0,0,0,0,0,0,0
596,hannahelyse_1_qia@talk.kik.com,1654278162958,0,0,0,0,0,0,0,0
597,nick12180_5yc@talk.kik.com,1654278164038,0,0,0,0,0,0,0,0
598,lorien7090_gf6@talk.kik.com,1654278164578,0,0,0,0,0,0,0,0
599,popular113bis_j0e@talk.kik.com,1654278165118,0,0,0,0,0,0,0,0
600,dacian69_q5l@talk.kik.com,1654278165659,0,0,0,0,0,0,0,0
601,dadestorey_iq7@talk.kik.com,1654278166198,0,0,0,0,0,0,0,0
602,daddy.6669_wk6@talk.kik.com,1654278166738,0,0,0,0,0,0,0,0
603,super_loutre_et2@talk.kik.com,1654278167818,0,0,0,0,0,0,0,0
604,xxii22__r1l@talk.kik.com,1654278168358,0,0,0,0,0,0,0,0
605,heyimlild_b0w@talk.kik.com,1654278168898,0,0,0,0,0,0,0,0
606,shinigami_reaper_ji9@talk.kik.com,1654278169438,0,0,0,0,0,0,0,0
607,darknite31_yuu@talk.kik.com,1654278169982,0,0,0,0,0,0,0,0
608,dblair1991_1aj@talk.kik.com,1654278170522,0,0,0,0,0,0,0,0
609,damndaniel11211_qa7@talk.kik.com,1654278171062,0,0,0,0,0,0,0,0
610,mellowmagma_6fa@talk.kik.com,1654278171605,0,0,0,0,0,0,0,0
611,djslaptop_kdu@talk.kik.com,1654278172146,0,0,0,0,0,0,0,0
612,gloriadanixo_f00@talk.kik.com,1654278173230,0,0,0,0,0,0,0,0
613,themarrionetta_vr1@talk.kik.com,1654278174310,0,0,0,0,0,0,0,0
614,shadowdoomfox89_ye1@talk.kik.com,1654278174851,0,0,0,0,0,0,0,0
615,dannylong01_zsk@talk.kik.com,1654278175390,0,0,0,0,0,0,0,0
616,emo.boy111.111_yg6@talk.kik.com,1654278176481,0,0,0,0,0,0,0,0
617,smileyface9251_9ib@talk.kik.com,1654278177018,0,0,0,0,0,0,0,0
618,slavetodepression_5al@talk.kik.com,1654278177558,0,0,0,0,0,0,0,0
619,detour02_l8i@talk.kik.com,1654278178638,0,0,0,0,0,0,0,0
620,dannymacme_dsh@talk.kik.com,1654278179178,0,0,0,0,0,0,0,0
621,bigboy4332_6gl@talk.kik.com,1654278179718,0,0,0,0,0,0,0,0
622,bria_prettibabiee__rrx@talk.kik.com,1654278180258,0,0,0,0,0,0,0,0
623,quenton029_80i@talk.kik.com,1654278180798,0,0,0,0,0,0,0,0
624,kidamasaomi_gks@talk.kik.com,1654278181338,0,0,0,0,0,0,0,0
625,speeder1329_5fv@talk.kik.com,1654278181878,0,0,0,0,0,0,0,0
626,sairaus_98h@talk.kik.com,1654278182420,0,0,0,0,0,0,0,0
627,darwin6403_c64@talk.kik.com,1654278182958,0,0,0,0,0,0,0,0
628,bamanxd_r4b@talk.kik.com,1654278183498,0,0,0,0,0,0,0,0
629,alidinnit123_rsw@talk.kik.com,1654278701618,0,0,0,0,0,0,0,0
630,akscuba_bnk@talk.kik.com,1654278184578,0,0,0,0,0,0,0,0
631,akscubatemp_jmc@talk.kik.com,1654278185118,0,0,0,0,0,0,0,0
632,vasmilian_qga@talk.kik.com,1654278185658,0,0,0,0,0,0,0,0
633,fenty666_0e0@talk.kik.com,1654278186198,0,0,0,0,0,0,0,0
634,dedpooolll_ye8@talk.kik.com,1654278186740,0,0,0,0,0,0,0,0
635,dev.k_eo_yyd@talk.kik.com,1654278187282,0,0,0,0,0,0,0,0
636,britth98_zsc@talk.kik.com,1654278187822,0,0,0,0,0,0,0,0
637,bardock99999_ht1@talk.kik.com,1654278188362,0,0,0,0,0,0,0,0
638,deebone32_4ma@talk.kik.com,1654278188902,0,0,0,0,0,0,0,0
639,dee_lovely123_kx4@talk.kik.com,1654278189442,0,0,0,0,0,0,0,0
640,oscar.miranda_7tk@talk.kik.com,1654278189982,0,0,0,0,0,0,0,0
641,xxmclaytonxx_vs9@talk.kik.com,1654278190522,0,0,0,0,0,0,0,0
642,thefrog1738_pe9@talk.kik.com,1654278191062,0,0,0,0,0,0,0,0
643,hades_is_beast_qz2@talk.kik.com,1654278191602,0,0,0,0,0,0,0,0
644,cosplaydevil_lec@talk.kik.com,1654278192142,0,0,0,0,0,0,0,0
645,lovingangelspark_d2a@talk.kik.com,1654278192684,0,0,0,0,0,0,0,0
646,majestic_theneko_uam@talk.kik.com,1654278193222,0,0,0,0,0,0,0,0
647,natsukisekimoto_omu@talk.kik.com,1654278193762,0,0,0,0,0,0,0,0
648,_xxkanekixx__83d@talk.kik.com,1654278194302,0,0,0,0,0,0,0,0
649,ithai1996_sil@talk.kik.com,1654278194850,0,0,0,0,0,0,0,0
650,theleviathan9_9io@talk.kik.com,1654278195391,0,0,0,0,0,0,0,0
651,the970team_oqr@talk.kik.com,1654278195931,0,0,0,0,0,0,0,0
652,anime.nerd.15_9u5@talk.kik.com,1654278196470,0,0,0,0,0,0,0,0
653,halfxmoon__fvf@talk.kik.com,1654278197010,0,0,0,0,0,0,0,0
654,soccer_1923_nd8@talk.kik.com,1654278197550,0,0,0,0,0,0,0,0
655,paypay_curtis_jgn@talk.kik.com,1654278198090,0,0,0,0,0,0,0,0
656,yolo33yolo33_qon@talk.kik.com,1654278198630,0,0,0,0,0,0,0,0
657,livinliferegretting_in4@talk.kik.com,1654278199170,0,0,0,0,0,0,0,0
658,derf2022_cgt@talk.kik.com,1654278199710,0,0,0,0,0,0,0,0
659,aderic3_wl6@talk.kik.com,1654278200250,0,0,0,0,0,0,0,0
660,outsidethinking27_vwx@talk.kik.com,1654278200790,0,0,0,0,0,0,0,0
661,17alpha_wolf17_brr@talk.kik.com,1654278201330,0,0,0,0,0,0,0,0
662,kidd_prophet__5zu@talk.kik.com,1654278201870,0,0,0,0,0,0,0,0
663,bigdaddykinghts_i41@talk.kik.com,1654278202410,0,0,0,0,0,0,0,0
664,sasuke_amateratsu_wr2@talk.kik.com,1654278203490,0,0,0,0,0,0,0,0
665,destiny10987_cqs@talk.kik.com,1654278204030,0,0,0,0,0,0,0,0
666,bebm13_8yj@talk.kik.com,1654278203526,0,0,0,0,0,0,0,0
